id;Q_6.1.4.2_Insecticides_chimiques_1 ou 2 fois par an;Q_6.1.4.2_Insecticides_chimiques_Jamais;Q_6.1.4.2_Insecticides_chimiques_Tous les 2-3 mois;Q_6.1.4.2_Insecticides_chimiques_Tous les mois;Q_6.1.4.2_defensifs_naturels_1 ou 2 fois par an;Q_6.1.4.2_defensifs_naturels_Jamais;Q_6.1.4.2_defensifs_naturels_Tous les 2-3 mois;Q_6.1.4.2_defensifs_naturels_Tous les mois;Q_6.1.4.3_herbicide_1 ou 2 fois par an;Q_6.1.4.3_herbicide_Jamais;Q_6.1.4.3_herbicide_Tous les 2-3 mois;Q_6.1.4.3_herbicide_Tous les mois;Q_6.2.1_Produits_chimiques_Avant, mais plus maintenant;Q_6.2.1_Produits_chimiques_Jamais utilise;Q_6.2.1_Produits_chimiques_Utilisation;Q_7.2.1_revenu_agricole_bon_mois_Entre 0,5 et 1 salaire minimum;Q_7.2.1_revenu_agricole_bon_mois_Jusqu'a 0,5 salaire minimum;Q_7.2.1_revenu_agricole_bon_mois_Plus de 1 a 3 salaires minimums;Q_7.2.1_revenu_agricole_bon_mois_Plus de 3 salaires minimums;Q_7.2.1_revenu_agricole_bon_mois_Rien;Q_7.2.1_revenu_agricole_bon_mois_Vous ne savez pas;Q_7.2.2_revenu_agricole_mois_difficile_Entre 0,5 et 1 salaire minimum;Q_7.2.2_revenu_agricole_mois_difficile_Jusqu'a 0,5 salaire minimum;Q_7.2.2_revenu_agricole_mois_difficile_Plus de 1 a 3 salaires minimums;Q_7.2.2_revenu_agricole_mois_difficile_Plus de 3 salaires minimums;Q_7.2.2_revenu_agricole_mois_difficile_Rien;Q_7.2.2_revenu_agricole_mois_difficile_Vous ne savez pas;Q_9.3.1.5_Sources d'eau de sechage_Barrage de Po�o;Q_9.3.1.5_Sources d'eau de sechage_Bien;Q_9.3.1.5_Sources d'eau de sechage_Igarape;Q_9.3.1.5_Sources d'eau de sechage_Igarape Po�o;Q_9.3.1.5_Sources d'eau de sechage_Rio;Q_9.3.1.5_Sources d'eau de sechage_Weir;Q_9.3.1.5_Sources d'eau de sechage_autres;Q_9.4.1_Changes_apres_soja_0;Q_9.4.1_Changes_apres_soja_1, je pense qu'il a apporte des ameliorations;Q_9.4.1_Changes_apres_soja_1, je sais que �a fait mal;Q_9.4.1_Changes_apres_soja_Il ne peut pas dire;"Q_9.4.1.3_quand_changements_lies_soja_Augmentation au cours des 10 dernieres annees ; Augmentation au cours des 5 dernieres annees";Q_9.4.1.3_quand_changements_lies_soja_Augmentation au cours des 5 dernieres annees;Q_9.4.1.3_quand_changements_lies_soja_C'est comme ça depuis 15 ans;Q_9.4.1.3_quand_changements_lies_soja_Elle s'est developpee au cours des dix dernieres annees;"Q_9.4.1.3_quand_changements_lies_soja_Il en est ainsi depuis 15 ans ; il s'est developpe au cours des 10 dernieres annees";Q_9.4.1.3_quand_changements_lies_soja_Il ne peut pas dire;Q_9.6.1_situation_communautaire_sante_bon;Q_9.6.1_situation_communautaire_sante_mauvais;Q_9.6.1_situation_communautaire_sante_moyen;Q_9.6.1_situation_communaute_education_bon;Q_9.6.1_situation_communaute_education_mauvais;Q_9.6.1_situation_communaute_education_moyen;Q_9.6.1_situation_communaute_production_agricole_bon;Q_9.6.1_situation_communaute_production_agricole_mauvais;Q_9.6.1_situation_communaute_production_agricole_moyen;Q_9.6.1_situation_communaute_route_transport_bon;Q_9.6.1_situation_communaute_route_transport_mauvais;Q_9.6.1_situation_communaute_route_transport_moyen;Q_9.6.1_situation_communaute_liens_sociaux_bon;Q_9.6.1_situation_communaute_liens_sociaux_mauvais;Q_9.6.1_situation_communaute_liens_sociaux_moyen;Q_9.6.1_situation_communaute_relations_autres_acteurs_dont_soja_bon;Q_9.6.1_situation_communaute_relations_autres_acteurs_dont_soja_mauvais;Q_9.6.1_situation_communaute_relations_autres_acteurs_dont_soja_moyen;Q_9.6.1_situation_communaute_pouvoirs_publics_bon;Q_9.6.1_situation_communaute_pouvoirs_publics_mauvais;Q_9.6.1_situation_communaute_pouvoirs_publics_moyen;Q_9.6.2_changements_15ans_sante_Amelioree;Q_9.6.2_changements_15ans_sante_C'est la meme chose;Q_9.6.2_changements_15ans_sante_La situation a empire;Q_9.6.2_changements_15ans_education_Amelioree;Q_9.6.2_changements_15ans_education_C'est la meme chose;Q_9.6.2_changements_15ans_education_La situation a empire;Q_9.6.2_changements_15ans_production_agricole_Amelioree;Q_9.6.2_changements_15ans_production_agricole_C'est la meme chose;Q_9.6.2_changements_15ans_production_agricole_La situation a empire;Q_9.6.2_changements_15ans_transport_route_Amelioree;Q_9.6.2_changements_15ans_transport_route_C'est la meme chose;Q_9.6.2_changements_15ans_transport_route_La situation a empire;Q_9.6.2_changements_15ans_liens_sociaux_Amelioree;Q_9.6.2_changements_15ans_liens_sociaux_C'est la meme chose;Q_9.6.2_changements_15ans_liens_sociaux_La situation a empire;Q_9.6.2_changements_15ans_acteurs_exterieurs_Amelioree;Q_9.6.2_changements_15ans_acteurs_exterieurs_C'est la meme chose;Q_9.6.2_changements_15ans_acteurs_exterieurs_La situation a empire;Q_9.6.2_changements_15ans_pouvoirs_publics_Amelioree;Q_9.6.2_changements_15ans_pouvoirs_publics_C'est la meme chose;Q_9.6.2_changements_15ans_pouvoirs_publics_La situation a empire;Q_9.6.3_situation_agricole_familiale_Il ne changera pas;Q_9.6.3_situation_agricole_familiale_Il se renforcera;Q_9.6.3_situation_agricole_familiale_La situation va empirer;Q_9.6.3_situation_agricole_familiale_Vous ne savez pas;Q_9.6.3_situation_communaute_si_continue_Il ne changera pas;Q_9.6.3_situation_communaute_si_continue_Il se renforcera;Q_9.6.3_situation_communaute_si_continue_La situation va empirer;Q_9.6.3_situation_communaute_si_continue_Vous ne savez pas;Q_9.6.3_situation_soja_si_continue_Il ne changera pas;Q_9.6.3_situation_soja_si_continue_Il se renforcera;Q_9.6.3_situation_soja_si_continue_La situation va empirer;Q_9.6.3_situation_soja_si_continue_Vous ne savez pas;Q_3.4.2_activites_agricoles;Q_3.4.2_proprietaire de l'entreprise;Q_3.4.2_Vente_de_produits;Q_3.4.2_emploi_agricole;Q_3.4.2_emploi_communautaire;Q_3.4.2_ville_d'emploi;Q_3.4.2_autres;Q_3.4.2_employe_public;Q_5.1.2_Culture de rocailles;Q_5.1.2_culture_pasto;Q_5.1.2_horticulture;Q_5.1.2_Culture_d'autres_plantes_de_monoculture;Q_5.1.2_culture_cour_productive;Q_5.1.2_consortium_crop_SAF;Q_5.1.1_possede_culture;Q_1.1.1.1_betail;Q_5.2.1.6_ruches;Q_5.2.1.7_poissons;Q_5.3.2_Produits forestiers a base de bois;Q_5.3.2_Produits a base de fibres forestieres;Q_5.3.2_Produits_forestiers_huiles_resines;Q_5.3.2_Produits_fruits_forestiers;Q_5.3.2_Produits_forestiers_chataignes;Q_5.3.2_Produits_forestiers;Q_5.3.2_Produits_forestiers_peche;Q_5.3.2_Produits_forestiers_autres;Q_5.3.2_Pas_de_collecte_de_produits_forestiers;Q_6.2.1.2_Utiliser_des_produits_chimiques_pour_controler_les_nuisibles_de_la_sante_familiale;Q_6.2.1.2_Utilisation_des_produits_chimiques_pour_controler_les_nuisibles_de_l'environnement;Q_6.2.1.2_Utilisation_de_produits_chimiques_pour_lutter_contre_les_nuisibles_pr_consommateur;Q_6.2.1.2_L'utilisation de produits chimiques pour lutter contre les parasites n'a pas fonctionne;Q_6.2.1.2_Utilisation_de_produits_chimiques_pour_controler_les_nuisibles_a_prix_eleve;Q_6.2.1.2_Utilisation_de_produits_chimiques_pour_lutter_contre_les_nuisibles_d'acces_difficile;Q_6.2.1.2_Utilisation_de_produits_chimiques_pour_controler_les_nuisibles_sans_information;Q_6.2.1.2_Utiliser_des_produits_chimiques_pour_controler_les_nuisibles_dans_la_famille_des_amis;Q_6.2.1.2_Utilisation_de_produits_chimiques_pour_controler_les_nuisibles_tec_union;Q_6.2.1.2_Utilisation_de_produits_chimiques_pour_controler_les_nuisibles_autres;Q_6.3.1_entendu_parler_agroecologie;Q_6.3.1.3_Pratique de l'agroecologie;Q_7.4.1_Pas_de_difficulte_a_produire;Q_7.4.1_Difficulte a produire du sec;Q_7.4.1_Difficulte a produire des i0dations;Q_7.4.1_Difficulte a produire de la temperature;Q_7.4.1_Difficulte_a_produire_en_courte_distance;Q_7.4.1_Difficulte a produire du feu;Q_7.4.1_Difficulte_a_produire_une_faible_degradation_des_sols;Q_7.4.1_Difficulte_a_produire_des_insectes_maladies_nuisibles;Q_7.4.1_Difficulte a produire des intrants;Q_7.4.1_Difficulte a produire des semences;Q_7.4.1_Difficulte a produire des ressources financieres;Q_7.4.1_Difficulte_a_produire_manque_de_travail;Q_7.4.1_Difficulte_a_produire_manque_d'assistance_technique;Q_7.4.1_Difficulte_a_produire_des_contaminations_agrotoxiques;Q_7.4.1_Difficulte_a_produire_les_autres;Q_7.4.2_Pas_de_difficultes_de_commercialisation;Q_7.4.2_Difficulte a commercialiser les mauvaises routes;Q_7.4.2_Difficulte_a_commercialiser_des_transports_adequats;Q_7.4.2_Difficulte_d'acces_aux_marches_du_commerce;Q_7.4.2_Difficulte_a_commercialiser_a_negocier_un_attracteur;Q_7.4.2_Difficulte a commercialiser l'assistance technique;Q_7.4.2_Difficulte_a_commercialiser_les normes_sanitaires;Q_7.4.2_Difficulte_d'echange_autre;Q_9.3.1_Changements_climatiques_augmentation_des_temperatures_chaudes;Q_9.3.1_Less_rain_climate_changement;Q_9.3.1_changement_climatique_deplacement_periode_pluviale;Q_9.3.1_Changement_du_climat_moins_d'humidite_de_l'air;Q_9.3.1_Changement_du_climat_augmentation_des_pluies;Q_9.3.1_Autres_changements_climatiques;Q_9.3.1.4_assechement_source;Q_9.3.1.5_Sources d'eau seches_igarape;Q_9.3.1.5_Sources_d'eau_seche_ou_ruisseau_sec;Q_9.3.1.5_Sources_d'eau_seche_ou_de_deversoir;Q_9.3.1.5_Dry_well_sources;Q_9.3.1.5_Sources d'eau riviere assechee;Q_9.3.1.5_Sources_d'eau_seche_ou_autres;Q_9.4.1.3_Les_changements_lies_a_la_culture_du_soja_ont_ete_simultanes_de_15ans;Q_9.4.1.3_Les_changements_lies_au_seigle_ont_augmente_au_cours_de_10_annees;Q_9.4.1.3_Les_changements_lies_au_seigle_ont_augmente_au_cours_de_5_annees;Q_9.4.1.3_Les_changements_lies_aux_feves_de_soja_que_vous_ne_pouvez_pas_dire;Q_9.4.1.4_Les_soja_apportent-ils_des_ameliorations_0;Q_9.4.1.4_Croit que_soja_a_apporte_des_ameliorations_dans_l'emploi;Q_9.4.1.4_Croit que_soja_a_apporte_une_meilleure_prise_en_charge_des_routes;Q_9.4.1.4_Croit que_soja_a_apporte_des_ameliorations_a_l'acces_aux_intrants;Q_9.4.1.4_Acredita_soja_apporte_des_ameliorations_autres;Q_9.4.1.4_Croire_que_le_soja_a_apporte_des_ameliorations_que_vous_ne_pouvez_pas_dire;Q_9.4.1.5_soja_n'a_pas_porte_de_dommage;Q_9.4.1.5_soja a entra�ne une perte de production;Q_9.4.1.5_soja_a_porte_des_dommages_aux_difficultes_d'acces_au_lot;Q_9.4.1.5_soja_apporte_une_mauvaise_qualite_de_l'eau;Q_9.4.1.5_soja_a_porte_atteinte_a_la_sante_familiale;Q_9.4.1.5_soja_a_apporte_des_dommages_au_changement_climatique;Q_9.4.1.5_soja_a_endommage_l'environnement;Q_9.4.1.5_soja_a_porte_des_blessures_aux_autres;Q_9.4.2_atteint_pour_la_pulverisation_des_pesticides;Q_9.4.2.3_Comment les agrotoxines affectent le sechage des cultures;Q_9.4.2.3_Comment les agrotoxiques affectent les ravageurs qui envahissent les cultures;Q_9.4.2.3_Comment les agrotoxiques affectent les abeilles mortes;Q_9.4.2.3_Comment les agrotoxiques affectent-ils la pollinisation ?;Q_9.4.2.3_Comment les agrotoxiques vous affectent-ils ?;Q_9.4.2.3_Vous_ne_savez_pas_comment_les_agrotoxiques_vous_affectent;Q_9.4.2.4_Probleme_de_sante_pulverisations_maladie_du_poumon;Q_9.4.2.4_Probleme de sante_cancer_pulverisations;Q_9.4.2.4_Probleme_de_sante_pulverisations_autres;Q_9.4.2.4_Probleme_de_sante_pulverisations_maux_de_tete_constants;Q_9.4.2.4_Probleme_de_sante_pulverisations_0_sei;Q_9.4.2.4_Probleme_de_sante_pulverisations_0_humaines;Latitude;Longitude
0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-2,53723087;-54,72692524
1;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;1;0;1;0;1;0;0;1;0;0;0;0;0;0;1;-2,71702084;-54,50672095
2;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;1;0;0;0;0;1;0;0;-2,76974689;-54,46721803
3;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;1;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;1;1;0;1;1;0;0;0;1;0;0;0;0;1;0;0;-2,76822676;-54,4677032
4;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;1;1;0;0;1;0;0;0;0;0;0;1;-2,57223971;-54,61774142
5;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;1;0;0;1;0;0;0;0;0;0;1;-2,57187755;-54,61670928
6;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;1;0;0;1;1;0;0;1;0;0;1;0;0;0;0;1;0;1;0;1;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;1;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;1;1;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;1;0;0;1;1;1;0;1;1;1;0;0;1;0;0;0;0;0;0;1;-2,57186775;-54,61564119
7;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;1;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;0;0;1;1;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;1;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;-2,54535648;-54,74616358
8;1;0;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;1;0;0;1;1;0;0;1;0;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;1;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;1;-2,71884858;-54,50513847
9;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;1;0;0;0;1;0;1;0;0;0;0;1;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;1;0;0;0;0;0;1;0;0;0;0;1;0;0;0;1;1;0;0;1;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;-2,64362784;-54,31543631
10;1;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;0;0;1;1;0;0;0;0;1;0;0;1;0;0;1;0;1;0;0;0;1;1;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;0;0;0;0;0;0;1;-2,76980129;-54,46501223
11;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;1;0;0;0;0;1;1;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;1;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;1;0;0;0;0;0;1;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;0;0;0;1;1;0;0;0;0;0;0;1;1;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;1;0;0;0;0;0;1;0;0;1;1;1;0;0;0;0;0;0;0;0;0;0;0;1;0;0;-2,7695986;-54,46677982
12;0;1;0;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;1;0;0;1;0;1;0;0;0;1;0;1;0;0;0;1;0;0;1;0;0;1;0;0;0;1;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;1;0;0;1;1;0;1;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;1;0;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;1;0;1;0;0;1;0;0;1;0;0;0;0;-2,58462757;-54,75938855
13;0;1;0;0;0;1;0;0;0;1;0;0;0;1;0;1;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;1;0;0;0;1;0;0;1;0;1;0;1;0;0;1;0;0;0;1;0;0;0;1;1;0;0;0;0;1;0;0;1;0;1;0;0;1;0;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;1;0;0;1;0;0;1;0;0;0;0;0;0;0;0;0;0;1;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;1;0;0;1;0;0;0;0;1;1;1;0;1;1;0;0;0;0;0;1;1;1;1;0;0;1;0;0;0;0;0;1;0;0;1;0;1;0;0;0;0;0;0;0;0;1;1;0;0;0;0;0;0;0;0;0;0;0;0;1;1;0;0;-2,58295272;-54,77215158
